2021-01-29 21:30:50,309 - 14160-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:120] - INFO: 创建订单成功
2021-01-29 21:30:51,479 - 14160-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:41] - INFO: PC-Token获取成功
2021-01-29 21:30:53,477 - 14160-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:138] - INFO: 提交订单成功
2021-01-29 21:30:54,615 - 14160-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:67] - INFO: Seller-Token获取成功
2021-01-29 21:30:56,580 - 14160-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:157] - ERROR: 确认订单失败  status:1
2021-01-29 21:30:57,640 - 14160-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:67] - INFO: Seller-Token获取成功
2021-01-29 21:30:59,583 - 14160-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:174] - ERROR: 商家已确认订单失败  pay_status:1,order_status:0,shipping_status:0
2021-01-29 21:33:05,320 - 12084-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:41] - INFO: PC-Token获取成功
2021-01-29 21:33:11,749 - 12084-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:120] - INFO: 创建订单成功
2021-01-29 21:33:13,112 - 12084-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:41] - INFO: PC-Token获取成功
2021-01-29 21:33:15,512 - 12084-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:138] - INFO: 提交订单成功
2021-01-29 21:33:16,790 - 12084-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:67] - INFO: Seller-Token获取成功
2021-01-29 21:33:19,117 - 12084-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:155] - INFO: 确认订单成功
2021-01-29 21:33:20,505 - 12084-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:67] - INFO: Seller-Token获取成功
2021-01-29 21:33:22,799 - 12084-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:174] - ERROR: 商家已确认订单失败  pay_status:1,order_status:0,shipping_status:0
2021-01-29 21:33:58,594 - 2860-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:41] - INFO: PC-Token获取成功
2021-01-29 21:34:04,594 - 2860-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:120] - INFO: 创建订单成功
2021-01-29 21:34:05,994 - 2860-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:41] - INFO: PC-Token获取成功
2021-01-29 21:34:08,376 - 2860-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:138] - INFO: 提交订单成功
2021-01-29 21:34:09,787 - 2860-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:67] - INFO: Seller-Token获取成功
2021-01-29 21:34:13,186 - 2860-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:67] - INFO: Seller-Token获取成功
2021-01-29 21:34:15,485 - 2860-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:176] - ERROR: 商家已确认订单失败  pay_status:1,order_status:0,shipping_status:0
2021-01-29 21:35:56,692 - 3780-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:41] - INFO: PC-Token获取成功
2021-01-29 21:36:02,251 - 3780-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:120] - INFO: 创建订单成功
2021-01-29 21:36:03,429 - 3780-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:41] - INFO: PC-Token获取成功
2021-01-29 21:36:05,465 - 3780-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:138] - INFO: 提交订单成功
2021-01-29 21:36:06,552 - 3780-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:67] - INFO: Seller-Token获取成功
2021-01-29 21:36:08,510 - 3780-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:156] - ERROR: 确认订单失败  status:1
2021-01-29 21:36:09,647 - 3780-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:67] - INFO: Seller-Token获取成功
2021-01-29 21:36:11,556 - 3780-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:179] - ERROR: 商家已确认订单失败  pay_status:1,order_status:0,shipping_status:0
2021-01-29 21:49:35,933 - 10684-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:41] - INFO: PC-Token获取成功
2021-01-29 21:49:42,125 - 10684-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:120] - INFO: 创建订单成功
2021-01-29 21:49:43,492 - 10684-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:41] - INFO: PC-Token获取成功
2021-01-29 21:49:45,803 - 10684-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:138] - INFO: 提交订单成功
2021-01-29 21:49:47,031 - 10684-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:67] - INFO: Seller-Token获取成功
2021-01-29 21:49:49,270 - 10684-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:156] - ERROR: 确认订单失败  status:1
2021-01-29 21:49:50,562 - 10684-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:67] - INFO: Seller-Token获取成功
2021-01-29 21:49:52,845 - 10684-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:178] - ERROR: 商家已确认订单失败  pay_status:1,order_status:0,shipping_status:0
2021-01-29 21:52:31,667 - 6792-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:41] - INFO: PC-Token获取成功
2021-01-29 21:52:38,356 - 6792-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:120] - INFO: 创建订单成功
2021-01-29 21:52:39,756 - 6792-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:41] - INFO: PC-Token获取成功
2021-01-29 21:52:42,098 - 6792-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:138] - INFO: 提交订单成功
2021-01-29 21:52:43,556 - 6792-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:67] - INFO: Seller-Token获取成功
2021-01-29 21:52:45,809 - 6792-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:158] - ERROR: 确认订单失败  status:1
2021-01-29 21:52:47,192 - 6792-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:67] - INFO: Seller-Token获取成功
2021-01-29 21:52:49,544 - 6792-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:181] - ERROR: 商家已确认订单失败  pay_status:1,order_status:0,shipping_status:0
2021-01-29 21:55:48,350 - 3316-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:41] - INFO: PC-Token获取成功
2021-01-29 21:55:54,670 - 3316-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:120] - INFO: 创建订单成功
2021-01-29 21:55:55,821 - 3316-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:41] - INFO: PC-Token获取成功
2021-01-29 21:55:57,850 - 3316-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:138] - INFO: 提交订单成功
2021-01-29 21:55:58,998 - 3316-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:67] - INFO: Seller-Token获取成功
2021-01-29 21:56:01,022 - 3316-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:159] - ERROR: 确认订单失败  status:1
2021-01-29 21:56:02,100 - 3316-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:67] - INFO: Seller-Token获取成功
2021-01-29 21:56:04,061 - 3316-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:182] - ERROR: 商家已确认订单失败  pay_status:1,order_status:0,shipping_status:0
2021-01-29 21:56:29,041 - 20052-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:41] - INFO: PC-Token获取成功
2021-01-29 21:56:34,549 - 20052-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:120] - INFO: 创建订单成功
2021-01-29 21:56:35,613 - 20052-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:41] - INFO: PC-Token获取成功
2021-01-29 21:56:37,652 - 20052-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:138] - INFO: 提交订单成功
2021-01-29 21:56:38,738 - 20052-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:67] - INFO: Seller-Token获取成功
2021-01-29 21:56:40,788 - 20052-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:156] - INFO: 确认订单成功
2021-01-29 21:56:41,963 - 20052-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:67] - INFO: Seller-Token获取成功
2021-01-29 21:56:44,026 - 20052-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:182] - ERROR: 商家已确认订单失败  pay_status:1,order_status:0,shipping_status:0
2021-01-29 21:57:27,415 - 14768-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:41] - INFO: PC-Token获取成功
2021-01-29 21:57:33,605 - 14768-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:120] - INFO: 创建订单成功
2021-01-29 21:57:35,000 - 14768-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:41] - INFO: PC-Token获取成功
2021-01-29 21:57:37,290 - 14768-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:138] - INFO: 提交订单成功
2021-01-29 21:57:38,558 - 14768-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:67] - INFO: Seller-Token获取成功
2021-01-29 21:57:40,885 - 14768-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:154] - INFO: 确认订单成功
2021-01-29 21:57:42,215 - 14768-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:67] - INFO: Seller-Token获取成功
2021-01-29 21:57:44,486 - 14768-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:178] - INFO: 商家已确认订单成功
2021-01-29 22:05:19,290 - 14800-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:41] - INFO: PC-Token获取成功
2021-01-29 22:05:25,630 - 14800-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:120] - INFO: 创建订单成功
2021-01-29 22:05:26,815 - 14800-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:41] - INFO: PC-Token获取成功
2021-01-29 22:05:28,973 - 14800-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:138] - INFO: 提交订单成功
2021-01-29 22:05:30,148 - 14800-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:67] - INFO: Seller-Token获取成功
2021-01-29 22:05:32,274 - 14800-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:154] - INFO: 商家确认订单成功
2021-01-29 22:05:33,442 - 14800-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:67] - INFO: Seller-Token获取成功
2021-01-29 22:05:35,605 - 14800-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:178] - INFO: 商家已确认订单成功
2021-01-29 22:05:36,774 - 14800-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:67] - INFO: Seller-Token获取成功
2021-01-29 22:05:37,935 - 14800-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:67] - INFO: Seller-Token获取成功
2021-01-29 22:05:40,072 - 14800-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:178] - INFO: 商家已确认订单成功
2021-01-29 22:05:42,238 - 14800-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:193] - ERROR: 商家订单发货失败  status:0
2021-01-29 22:08:01,617 - 18360-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:38] - ERROR: PC-Token获取失败,登录失败
2021-01-29 22:09:05,811 - 8528-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:41] - INFO: PC-Token获取成功
2021-01-29 22:09:12,239 - 8528-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:120] - INFO: 创建订单成功
2021-01-29 22:09:13,725 - 8528-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:41] - INFO: PC-Token获取成功
2021-01-29 22:09:16,115 - 8528-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:138] - INFO: 提交订单成功
2021-01-29 22:09:17,458 - 8528-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:67] - INFO: Seller-Token获取成功
2021-01-29 22:09:19,904 - 8528-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:154] - INFO: 商家确认订单成功
2021-01-29 22:09:21,280 - 8528-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:67] - INFO: Seller-Token获取成功
2021-01-29 22:09:24,169 - 8528-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:178] - INFO: 商家已确认订单成功
2021-01-29 22:09:25,663 - 8528-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:67] - INFO: Seller-Token获取成功
2021-01-29 22:09:27,042 - 8528-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:67] - INFO: Seller-Token获取成功
2021-01-29 22:09:29,413 - 8528-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:178] - INFO: 商家已确认订单成功
2021-01-29 22:09:31,831 - 8528-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:194] - ERROR: 商家订单发货失败  status:0
2021-01-29 22:13:45,752 - 15564-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:41] - INFO: PC-Token获取成功
2021-01-29 22:13:52,552 - 15564-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:120] - INFO: 创建订单成功
2021-01-29 22:13:53,924 - 15564-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:41] - INFO: PC-Token获取成功
2021-01-29 22:13:56,320 - 15564-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:138] - INFO: 提交订单成功
2021-01-29 22:13:57,690 - 15564-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:67] - INFO: Seller-Token获取成功
2021-01-29 22:14:00,044 - 15564-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:154] - INFO: 商家确认订单成功
2021-01-29 22:14:01,471 - 15564-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:67] - INFO: Seller-Token获取成功
2021-01-29 22:14:03,917 - 15564-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:178] - INFO: 商家已确认订单成功
2021-01-29 22:14:05,312 - 15564-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:67] - INFO: Seller-Token获取成功
2021-01-29 22:14:06,699 - 15564-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:67] - INFO: Seller-Token获取成功
2021-01-29 22:14:09,108 - 15564-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:178] - INFO: 商家已确认订单成功
2021-01-29 22:14:11,533 - 15564-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:194] - ERROR: 商家订单发货失败  status:0
2021-01-29 22:24:51,846 - 12624-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:41] - INFO: PC-Token获取成功
2021-01-29 22:24:58,352 - 12624-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:120] - INFO: 创建订单成功
2021-01-29 22:24:59,708 - 12624-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:41] - INFO: PC-Token获取成功
2021-01-29 22:25:02,104 - 12624-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:138] - INFO: 提交订单成功
2021-01-29 22:25:03,444 - 12624-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:67] - INFO: Seller-Token获取成功
2021-01-29 22:25:05,859 - 12624-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:154] - INFO: 商家确认订单成功
2021-01-29 22:25:07,226 - 12624-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:67] - INFO: Seller-Token获取成功
2021-01-29 22:25:09,558 - 12624-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:179] - INFO: 商家已确认订单成功
2021-01-29 22:37:44,065 - 5204-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:42] - INFO: PC-Token获取成功
2021-01-29 22:37:50,618 - 5204-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:121] - INFO: 创建订单成功
2021-01-29 22:37:52,062 - 5204-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:42] - INFO: PC-Token获取成功
2021-01-29 22:37:54,542 - 5204-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:139] - INFO: 提交订单成功
2021-01-29 22:37:56,220 - 5204-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:68] - INFO: Seller-Token获取成功
2021-01-29 22:37:58,636 - 5204-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:155] - INFO: 商家确认订单成功
2021-01-29 22:37:59,985 - 5204-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:68] - INFO: Seller-Token获取成功
2021-01-29 22:38:02,436 - 5204-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:180] - INFO: 商家已确认订单成功
2021-01-29 22:38:03,835 - 5204-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:68] - INFO: Seller-Token获取成功
2021-01-29 22:38:06,304 - 5204-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:193] - INFO: 商家订单发货成功
2021-01-29 22:48:23,192 - 10556-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:42] - INFO: PC-Token获取成功
2021-01-29 22:48:29,842 - 10556-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:121] - INFO: 创建订单成功
2021-01-29 22:48:31,121 - 10556-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:42] - INFO: PC-Token获取成功
2021-01-29 22:48:33,406 - 10556-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:139] - INFO: 提交订单成功
2021-01-29 22:48:34,698 - 10556-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:68] - INFO: Seller-Token获取成功
2021-01-29 22:48:36,897 - 10556-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:155] - INFO: 商家确认订单成功
2021-01-29 22:48:38,177 - 10556-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:68] - INFO: Seller-Token获取成功
2021-01-29 22:48:40,450 - 10556-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:180] - INFO: 商家已确认订单成功
2021-01-29 22:48:41,849 - 10556-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:68] - INFO: Seller-Token获取成功
2021-01-29 22:48:44,240 - 10556-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:193] - INFO: 商家订单发货成功
2021-01-30 00:39:45,588 - 22184-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:39] - ERROR: PC-Token获取失败,登录失败
2021-01-30 00:42:48,392 - 20812-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:42] - INFO: PC-Token获取成功
2021-01-30 00:42:56,032 - 20812-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:121] - INFO: 创建订单成功
2021-01-30 00:42:57,491 - 20812-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:42] - INFO: PC-Token获取成功
2021-01-30 00:43:00,174 - 20812-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:139] - INFO: 提交订单成功
2021-01-30 00:43:01,989 - 20812-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:68] - INFO: Seller-Token获取成功
2021-01-30 00:43:04,385 - 20812-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:204] - ERROR: 用户订单确认收货失败  status:0
2021-01-30 00:43:05,729 - 20812-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:68] - INFO: Seller-Token获取成功
2021-01-30 00:43:08,084 - 20812-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:173] - ERROR: 商家已确认订单失败  pay_status:1,order_status:0,shipping_status:0
2021-01-30 00:43:09,485 - 20812-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:68] - INFO: Seller-Token获取成功
2021-01-30 00:43:12,928 - 20812-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:188] - INFO: 商家订单发货成功
2021-01-30 00:47:02,007 - 21256-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:43] - INFO: PC-Token获取成功
2021-01-30 00:47:08,915 - 21256-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:124] - INFO: 创建订单成功
2021-01-30 00:47:10,079 - 21256-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:43] - INFO: PC-Token获取成功
2021-01-30 00:47:12,287 - 21256-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:143] - INFO: 提交订单成功
2021-01-30 00:47:13,554 - 21256-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:70] - INFO: Seller-Token获取成功
2021-01-30 00:47:16,065 - 21256-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:210] - ERROR: 用户订单确认收货失败  status:0
2021-01-30 00:47:16,065 - 21256-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:211] - ERROR: {
  "msg": "java.lang.NullPointerException",
  "result": [],
  "status": 0
}
2021-01-30 00:47:17,513 - 21256-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:70] - INFO: Seller-Token获取成功
2021-01-30 00:47:19,937 - 21256-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:178] - ERROR: 商家已确认订单失败  pay_status:1,order_status:0,shipping_status:0
2021-01-30 00:47:21,348 - 21256-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:70] - INFO: Seller-Token获取成功
2021-01-30 00:47:23,713 - 21256-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:193] - INFO: 商家订单发货成功
2021-01-30 00:49:18,942 - 5676-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:43] - INFO: PC-Token获取成功
2021-01-30 00:49:25,695 - 5676-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:124] - INFO: 创建订单成功
2021-01-30 00:49:27,024 - 5676-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:43] - INFO: PC-Token获取成功
2021-01-30 00:49:29,483 - 5676-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:143] - INFO: 提交订单成功
2021-01-30 00:49:30,833 - 5676-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:70] - INFO: Seller-Token获取成功
2021-01-30 00:49:33,069 - 5676-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:159] - INFO: 商家确认订单成功
2021-01-30 00:49:34,420 - 5676-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:70] - INFO: Seller-Token获取成功
2021-01-30 00:49:36,747 - 5676-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:180] - INFO: 商家已确认订单成功
2021-01-30 00:49:36,747 - 5676-MainThread - D:/Rebatest_Api_demo/JAVA_tpshop_flow.py[line:181] - ERROR: {
  "add_time": 1611985757,
  "add_time_detail": "2021-01-30 00:49:17",
  "address": "ALABAMAAutauga CountyAutaugaville36003",
  "admin_note": "",
  "city": 21298,
  "confirm_time": 0,
  "confirm_time_desc": "",
  "consignee": "ssssss",
  "consignee_desc": "ssssss:sssss",
  "country": 0,
  "coupon_price": 0.0,
  "deleted": 0,
  "discount": 0.0,
  "district": 21579,
  "email": "1979635421@qq.com",
  "goods_price": 1.69,
  "integral": 0,
  "integral_money": 0.0,
  "invoice_title": "",
  "is_able_admin_refund": false,
  "is_able_cancel": true,
  "is_able_cancel_confirm": true,
  "is_able_cancel_pay": true,
  "is_able_comment": false,
  "is_able_confirm": false,
  "is_able_delivery": true,
  "is_able_invalid": false,
  "is_able_modify": false,
  "is_able_pay": false,
  "is_able_receive": false,
  "is_able_refund": false,
  "is_able_refund_back": false,
  "is_able_return": false,
  "is_able_shipping": false,
  "is_comment": 0,
  "master_order_sn": "1395237232574496",
  "mobile": "sssss",
  "order_amount": 0.0,
  "order_goods": [
    {
      "bar_code": "166463125",
      "commission": 0,
      "cost_price": 0.0,
      "deleted": 0,
      "delivery_id": 0,
      "distribut": 0.0,
      "final_price": 1.69,
      "give_integral": 0,
      "goods_id": 698,
      "goods_name": "日本AMANOYA天乃屋 歌舞伎扬日式米果 62g",
      "goods_num": 1,
      "goods_price": 1.69,
      "goods_sn": "JYT0020",
      "goods_total": 1.69,
      "is_checkout": 0,
      "is_comment": 0,
      "is_comment_desc": "未评价",
      "is_send": 0,
      "member_goods_price": 1.69,
      "order_id": 1526,
      "prom_id": 0,
      "prom_type": 0,
      "rec_id": 1592,
      "shop_id": 0,
      "sku": "4901035222923",
      "spec_key": "",
      "spec_key_name": "",
      "store_id": 13,
      "tax_price": 0.0
    }
  ],
  "order_goods_count": 1,
  "order_id": 1526,
  "order_prom_amount": 0.0,
  "order_prom_id": 0,
  "order_sn": "1395237232574528",
  "order_statis_id": 0,
  "order_status": 1,
  "order_status_desc": "已确认",
  "order_status_detail": "待发货",
  "order_store_id": 0,
  "paid_money": 0.0,
  "parent_sn": "",
  "pay_code": "",
  "pay_name": "",
  "pay_status": 1,
  "pay_status_detail": "已支付",
  "pay_status_refund_desc": "待处理",
  "pay_time": 1611985757,
  "pay_time_detail": "2021-01-30 00:49:17",
  "prom_id": 0,
  "prom_type": 0,
  "prom_type_desc": "普通订单",
  "province": 38,
  "shipping_code": "",
  "shipping_name": "",
  "shipping_price": 6.99,
  "shipping_status": 0,
  "shipping_status_detail": "未发货",
  "shipping_time": 0,
  "shipping_time_desc": "",
  "shipping_time_detail": "",
  "shop_id": 0,
  "show_status": 2,
  "store_id": 13,
  "tax_price": 0.0,
  "taxpayer": "",
  "tip_money": 0.17,
  "total_amount": 8.68,
  "transaction_id": "",
  "twon": 64963,
  "user_id": 5,
